_id,idpalabra,letra,palabra,descripcion
9319,9319,Fr,"les ensouples, les deux barres aux extrémités du métier à tisser.",OTLATL
9320,9320,Fr,"Seigneur otomi, dieu vénéré par les Otomis.",OTONTEUCTLI
9321,9321,Fr,Forme avec Cipactonal un couple auquel on attribuait l'invention du calendrier.,OXOMOCO
9322,9322,Fr,Forme avec Cipactonal un couple auquel on attribuait l'invention du calendrier.,OXOMOCO
9323,9323,Fr,Sapin sacré du Mexique (Abies religiosa),OYAMETL
9324,9324,Fr,"sapin sacré du Mexique, sert d'arme au cours de combats rituels.",OYAMETL
9325,9325,Fr,,"oyametl, Abies religiosa également nommée acxoyātl."
9326,9326,Fr,Grelot.,OYOHUALLI
9327,9327,Fr,Grelot.,OYOHUALLI
9328,9328,Fr,pousser des cris de guerre pour ou contre quelqu'un.,OYOHUIA
9329,9329,Fr,,ozomahcuitlapilxōchitl
9330,9330,Fr,"Singe', 11ème signe du calendrier rituel.",OZOMAHTLI
9331,9331,Fr,"chiconâhui ozomahtli, Neuf-Singe, avec Tocih et Xôchiquetzal, divinités des Côlhuah.",OZOMAHTLI
9332,9332,Fr,,ozomahtomatl
9333,9333,Fr,,ozomahxōchitl
9334,9334,Fr,Peau de renard.,OZTOEHUATL
9335,9335,Fr,Peau de renard.,OZTOEHUATL
9336,9336,Fr,Pauvre peau de renard.,OZTOEHUATZINTLI
9337,9337,Fr,Pauvre peau de renard.,OZTOEHUATZINTLI
9338,9338,Fr,,ōztōpili
9339,9339,Fr,Canne de roseau.,OZTOPILLI
9340,9340,Fr,Canne de roseau.,OZTOPILLI
9341,9341,Fr,"v.réfl., se courber, s'incliner.",PACHOA
9342,9342,Fr,"L'un des dieux du pulque et de l'ivresse; Celui qui habite à Pachtlân, c'est à dire là où abonde le pachtli, ingrédient qui augmente le pouvoir enivrant du pulque.",PACHTECATL
9343,9343,Fr,"ou hueyi pachtli, désignait à Tlaxcallan 1e 'mois' tepêilhuitl.",PACHTLI
9344,9344,Fr,Nom que les Tlaxcaltèques donnaient au mois teôtlehco.,PACHTONTLI
9345,9345,Fr,Suppurations.,PAHPALANILIZTLI
9346,9346,Fr,ou PANTECATL l'un des dieux du pulque et de l'ivresse on lui attribuait la découverte des ingrédients qui augmentent le pouvoir enivrant du pulque.,PAHTECATL
9347,9347,Fr,,pahzolli
9348,9348,Fr,Nom d'une chenille.,PAHZOTL
9349,9349,Fr,"Infection, suppuration.",PALANALIZTLI
9350,9350,Fr,,palāncāpahtli
9351,9351,Fr,"Tumeur, abcès.",PALANCAPOZAHUALIZTLI
9352,9352,Fr,"Pourriture, pus, suppuration.",PALANILIZTLI
9353,9353,Fr,"Plaie, blessure, tumeur.",PALAXTLI
9354,9354,Fr,15ème 'mois' de l'année,PANQUETZALIZTLI
9355,9355,Fr,Nom d'un vêtement sacerdotal.,PAPALOCUACHTLI
9356,9356,Fr,Nom d'un vêtement sacerdotal.,PAPALOCUACHTLI
9357,9357,Fr,,pāpālōcuahuitl
9358,9358,Fr,Nom d'un vêtement sacerdotal.,PAPALOTILMAHTLI
9359,9359,Fr,Nom d’un vêtement sacerdotal.,PAPALOTILMAHTLI
9360,9360,Fr,Nom d'un vêtement sacerdotal.,PAPALOTILMAHTLI
9361,9361,Fr,Parure avec un dessin de papillon,PAPALOTL
9362,9362,Fr,Parure avec un dessin de papillon,PAPALOTL
9363,9363,Fr,Nom générique du Papillon.,PAPALOTL
9364,9364,Fr,"Nom d'une divinité féminine également désignée par 'Chiucnâhui Itzcuintli' et par 'Tlappâpalo', protectrice des tailleurs de pierre.",PAPALOXAHUAL
9365,9365,Fr,Peinture faciale en forme de papillon.,PAPALOXAHUALLI
9366,9366,Fr,Peinture faciale en forme de papillon.,PAPALOXAHUALLI
9367,9367,Fr,orné d'un dessin de papillon.,PAPALOYOH
9368,9368,Fr,orné d'un dessin de papillon.,PAPALOYOH
9369,9369,Fr,,papantapahzolli
9370,9370,Fr,"ou PAPAHIZTAC, l'un des dieux du pulque et de l'ivresse.",PAPAZTAC
9371,9371,Fr,,patayametl
9372,9372,Fr,,patimetl
9373,9373,Fr,,patlāhuac xihuitl
9374,9374,Fr,Nom d'une chenille.,PAYATL
9375,9375,Fr,"payînal, payînaltôn ou payînaltzin, 'Le coureur agile'. divinité qui représente Huitzilopochtli.",PAYINAL
9376,9376,Fr,"v.réfl., s'incliner respectueusement, s'incliner humblement, faire une profonde révérence, se baisser, courber la tête.",PECHTECA
9377,9377,Fr,Sorte de fourmi.,PEPEHUANI
9378,9378,Fr,Pendentifs brillants.,PEPEYOCTLI
9379,9379,Fr,Pendentifs brillants.,PEPEYOCTLI
9380,9380,Fr,Un brillant ornement de plumes.,PETLACOTL
9381,9381,Fr,Un brillant ornement de plumes.,PETLACOTL
9382,9382,Fr,,petlatōlin
9383,9383,Fr,,petzicatl
9384,9384,Fr,Mèches de cheveux brillantes.,PETZOTZOCOLLI
9385,9385,Fr,Mèches de cheveux brillantes.,PETZOTZOCOLLI
9386,9386,Fr,,peyōtl
9387,9387,Fr,,piciyetl
9388,9388,Fr,,pihpitzāhuac
9389,9389,Fr,,pilicxitl
9390,9390,Fr,Plumes de jeunes oiseaux.,PILIHHUITL
9391,9391,Fr,Plumes de jeunes oiseaux.,PILIHHUITL
9392,9392,Fr,Escarbot noirâtre et puant.,PINACATL
9393,9393,Fr,"Scarabée petit et rouge qui pique légèrement mais n'est pas vénimeux, le rencontrer présage que quelque chose de honteux vous arrivera.",PINAHUIZTLI
9394,9394,Fr,Pendant (d'oreille).,PIPILOLLI
9395,9395,Fr,Pendant (d'oreille).,PIPILOLLI
9396,9396,Fr,"Insecte mellifère, abeille sauvage.",PIPIYOLIN
9397,9397,Fr,,pitzāhuac
9398,9398,Fr,,pitzicatl
9399,9399,Fr,,pocayoh
9400,9400,Fr,,pōcchīlli
9401,9401,Fr,"Le texte nahuatl dit que cet arbre dégage (en brûlant ?) beaucoup de fumée, qu'il fait pleurer les yeux.",POCCUAHUITL
9402,9402,Fr,,pōccuahuitl
9403,9403,Fr,"*~ v.t. tla-., carder, peigner de la laine, du coton, etc.",POCHINA
9404,9404,Fr,"Ceiba, kapokier ou fromager Ceiba pentandra ou Ceiba acuminata",POCHOTL
9405,9405,Fr,Petites pustules qui viennent sur le corps mais n'affectent pas le visage.,POCHOTL
9406,9406,Fr,"Montagne surplombant la vallée de Mexico, divinisée, on lui rendait un culte.",POPOCATEPETL
9407,9407,Fr,,popoyauhquilitl
9408,9408,Fr,,poxcauhcamohtli
9409,9409,Fr,,poyomahtli
9410,9410,Fr,,poyomahxōchitl
9411,9411,Fr,ou POHPOZAHUALIZTLI. Enflure.,POZAHUALIZTLI
9412,9412,Fr,,pozāhuizpahtli
9413,9413,Fr,"Sandales d'écume, c'est à dire de coton non tissé.",POZOLCACTLI
9414,9414,Fr,"Sandales d'écume, c'est à dire de coton non tissé.",POZOLCACTLI
9415,9415,Fr,,poztequizpahtli
9416,9416,Fr,"*~ v.t. tē-., prendre (un enfant) par le cou, et le soulever ainsi. Rituel à l'occasion d'un tremblement de terre et de Izcalli.",QUECHAHANA
9417,9417,Fr,Engourdissement du cou.,QUECHCOACIHUIZTLI
9418,9418,Fr,"v.réfl., s'accroupir, se courber, rapprocher ses genoux de la tête.",QUECHCOLLALIA
9419,9419,Fr,"Qui a le cou tordu, affecté d'un torticolis.",QUECHILACATZTIC
9420,9420,Fr,"Mante tissue en filet, qu'un prêtre revêtait durant la fète célébrée en l'honneur de la déesse Ilamateuctli (Sah.).",QUECHINTLI
9421,9421,Fr,"Mante tissue en filet, qu'un prêtre revêtait durant la fète célébrée en l'honneur de la déesse Ilamateuctli (Sah.).",QUECHINTLI
9422,9422,Fr,Raideur du cou.,QUECHNENETILIZTLI
9423,9423,Fr,14ème mois de l'année.,QUECHOLLI
9424,9424,Fr,Abcès au cou.,QUECHPALANILIZTLI
9425,9425,Fr,"Enflure au cou, goitre ou oreillons.",QUECHPOZAHUALIZTLI
9426,9426,Fr,Vêtement féminin fait d'une sorte de pélerine triangulaire.,QUECHQUEMITL
9427,9427,Fr,"Vêtement féminin passé par le cou, tombant sur les épaules, les côtés restant ouverts.",QUECHQUEMITL
9428,9428,Fr,Vêtement féminin fait d'une sorte de pélerine triangulaire.,QUECHQUEMITL
9429,9429,Fr,"Vêtement, habit, couverture.",QUEMITL
9430,9430,Fr,"Vêtement, habit, couverture.",QUEMITL
9431,9431,Fr,"*~ v.bitrans. motla-., se vêtir de.",QUENTIA
9432,9432,Fr,"*~ v.bitrans. tētla-., revêtir quelqu'un de quelque chose.",QUENTIA
9433,9433,Fr,"*~ v.bitrans. tē-., vêtir quelqu’un.",QUENTIA
9434,9434,Fr,Sorte de rosette portée au cou.,QUEPPAYAHUALOLCOZCATL
9435,9435,Fr,Sorte de rosette portée au cou.,QUEPPAYAHUALOLCOZCATL
9436,9436,Fr,,quequexquic
9437,9437,Fr,,quequexquicpahtli
9438,9438,Fr,arriver (en parlant d'un jour ou d'une période du calendrier ou une saison).,QUETZA
9439,9439,Fr,Coiffe en plumes de quetzal.,QUETZALAHPANEHCAYOTL
9440,9440,Fr,Coiffe en plumes de quetzal.,QUETZALAHPANEHCAYOTL
9441,9441,Fr,,quetzalātzoyātl
9442,9442,Fr,Coiffe faite de plumes de héron et de quetzal.,QUETZALAZTATZONTLI
9443,9443,Fr,Coiffe faite de plumes de héron et de quetzal.,QUETZALAZTATZONTLI
9444,9444,Fr,"Le Serpent à Plumes, prêtre et roi de Tula, il incarne l'esprit et les arts des Toltèques. Sa pyramide à Tenochtitlan est jumelée à celle de Tlaloc. Il est souvent mis en opposition à Tezcatlipoca. Il patronne la prêtrise mais aussi la magie et les magiciens. Il est par ailleurs étroitement en relation avec le vent et les montagnes.",QUETZALCOATL
9445,9445,Fr,Couronne de plumes de quetzal ou vase contenant des plumes de quetzal que l'on portait sur le dos ou qui pouvait servir de tête à des représentations symboliques.,QUETZALCOMITL
9446,9446,Fr,Couronne de plumes de quetzal ou vase contenant des plumes de quetzal que l'on portait sur le dos ou qui pouvait servir de tête à des représentations symboliques.,QUETZALCOMITL
9447,9447,Fr,Boucles d'oreille vertes en forme de grelots.,QUETZALCOYOLNACOCHTLI
9448,9448,Fr,Boucles d'oreille vertes en forme de grelots.,QUETZALCOYOLNACOCHTLI
9449,9449,Fr,Deux touffes de plumes de quetzal qui forment comme des cornes de plumes.,QUETZALCUACUAHUITL
9450,9450,Fr,Deux touffes de plumes de quetzal qui forment comme des cornes de plumes.,QUETZALCUACUAHUITL
9451,9451,Fr,(bouclier) huaxtèque en mosaique de plumes de quetzal. Il est orné de croissants en or ou en argent.,QUETZALCUEXYOH
9452,9452,Fr,(bouclier) huaxtèque en mosaique de plumes de quetzal. Il est orné de croissants en or ou en argent.,QUETZALCUEXYOH
9453,9453,Fr,Eventail de plumes de quetzal.,QUETZALEHCACEHUAZTLI
9454,9454,Fr,Eventail de plumes de quetzal.,QUETZALEHCACEHUAZTLI
9455,9455,Fr,ou QUETZALAHUEXOTL Saule arroyo Salix lasiopelis.,QUETZALHUEXOTL
9456,9456,Fr,,quetzalhuexōtl
9457,9457,Fr,Cape en fibres d'agaves.,QUETZALICHAYATL
9458,9458,Fr,Cape en fibres d'agaves.,QUETZALICHAYATL
9459,9459,Fr,Orné de plumes de quetzal.,QUETZALLOH
9460,9460,Fr,Orné de plumes de quetzal.,QUETZALLOH
9461,9461,Fr,Bannière de plumes de quetzal.,QUETZALMACPANITL
9462,9462,Fr,Bannière de plumes de quetzal.,QUETZALMACPANITL
9463,9463,Fr,qui porte sur son dos des plumes de quetzal.,QUETZALMANALEH
9464,9464,Fr,qui porte sur son dos des plumes de quetzal.,QUETZALMANALEH
9465,9465,Fr,Espèce de guêpe.,QUETZALMIYAHUATL
9466,9466,Fr,Avec une aigrette de plumes de quetzal.,QUETZALMIYAHUAYOH
9467,9467,Fr,Avec une aigrette de plumes de quetzal.,QUETZALMIYAHUAYOH
9468,9468,Fr,Aigrette de plumes de quetzal.,QUETZALMIYAHUAYOTL
9469,9469,Fr,Aigrette de plumes de quetzal.,QUETZALMIYAHUAYOTL
9470,9470,Fr,,quetzalmizquitl
9471,9471,Fr,,quetzalocōxōchitl
9472,9472,Fr,Papillon en plumes de quetzal (porté sur le dos).,QUETZALPAPALOTL
9473,9473,Fr,Papillon en plumes de quetzal (porté sur le dos).,QUETZALPAPALOTL
9474,9474,Fr,Crète en plumes de quetzal.,QUETZALPATZACTLI
9475,9475,Fr,Crète en plumes de quetzal.,QUETZALPATZACTLI
9476,9476,Fr,Cape faite en plumes de quetzal.,QUETZALQUEMITL
9477,9477,Fr,Cape faite en plumes de quetzal.,QUETZALQUEMITL
9478,9478,Fr,qui a des touffes de plumes de quetzal disposées dans des coupes.,QUETZALTECOMAYOH
9479,9479,Fr,qui a des touffes de plumes de quetzal disposées dans des coupes.,QUETZALTECOMAYOH
9480,9480,Fr,Boules de duvet de quetzal.,QUETZALTEMALLI
9481,9481,Fr,Boules de duvet de quetzal.,QUETZALTEMALLI
9482,9482,Fr,être frangé de plumes de quetzal.,QUETZALTENZOHUI
9483,9483,Fr,être frangé de plumes de quetzal.,QUETZALTENZOHUI
9484,9484,Fr,Frangé de plumes de quetzal.,QUETZALTENZOUHQUI
9485,9485,Fr,Frangé de plumes de quetzal.,QUETZALTENZOUHQUI
9486,9486,Fr,Bandeau ou ceinture ornée de plumes de quetzal.,QUETZALTLALPILONI
9487,9487,Fr,Bandeau ou ceinture ornée de plumes de quetzal.,QUETZALTLALPILONI
9488,9488,Fr,Armature recouverte de plumes et représentant l'oiseau quetzal.,QUETZALTOTOTL
9489,9489,Fr,Armature recouverte de plumes et représentant l'oiseau quetzal.,QUETZALTOTOTL
9490,9490,Fr,"Tenue militaire qui présente une tête de mort et évoque les démons de la nuit, les tzitzimimeh.",QUETZALTZITZIMITL
9491,9491,Fr,"Tenue militaire qui présente une tête de mort et évoque les démons de la nuit, les tzitzimimeh.",QUETZALTZITZIMITL
9492,9492,Fr,,quetzalxoxōuhcāpahtli
9493,9493,Fr,"ou QUEXILIHUIZTLI, Enflure à l'aîne.",QUEXILIHUILIZTLI
9494,9494,Fr,,quilahmōlli
9495,9495,Fr,La Jeune Femme. Titre ou autre nom de la déesse Cihuacoatl.,QUILAZTLI
9496,9496,Fr,,quiltonilin
9497,9497,Fr,,quiltonilli
9498,9498,Fr,,quimichpahtli
9499,9499,Fr,"Paquet d'habits, de linge ; balluchon.",QUIMILLI
9500,9500,Fr,"Pluie', 19ème signe du calendrier rituel.",QUIYAHUITL
9501,9501,Fr,,quiyōxōchitl
9502,9502,Fr,,tacanalli
9503,9503,Fr,,tacanalquilitl
9504,9504,Fr,,tacanalxihuitl
9505,9505,Fr,"mesure, grandeur, taille, à la forme possédée, totamachīuhca, la taille d'un homme.",TAMACHIUHCAYOTL
9506,9506,Fr,,tamalāyohtli
9507,9507,Fr,Espèce de sauterelle.,TAPACHICHI
9508,9508,Fr,Coquillage mais aussi corail.,TAPACHTLI
9509,9509,Fr,Coquillage mais aussi corail.,TAPACHTLI
9510,9510,Fr,"causer des ampoules, des meurtrissures à quelqu'un.",TAPALOA
9511,9511,Fr,,tatacanaltic
9512,9512,Fr,"Vêtu grossièrement, qui porte des vêtements usés.",TATAPAHHUAH
9513,9513,Fr,"Vêtement, habit grossier, vieux, usé, rapiécé, haillons.",TATAPAHTLI
9514,9514,Fr,"celui qui lave, baigne rituellement, c'est à dire immole des esclaves ou des prisonniers.",TEALTIH
9515,9515,Fr,bain rituel qui précède la mise à mort des esclaves ou des prisonniers.,TEALTILIZTLI
9516,9516,Fr,,teāmoxtli
9517,9517,Fr,,teātzoyātl
9518,9518,Fr,,"tecacayactli, Tagetes erecta L."
9519,9519,Fr,Pendants d'oreille en coquillages.,TECCIZNACOCHTLI
9520,9520,Fr,Pendants d'oreille en coquillages.,TECCIZNACOCHTLI
9521,9521,Fr,"ou TEUCCIZTECATL, Celui de Têcciztlân. Dieu qui selon la légende serait devenu la Lune.",TECCIZTECATL
9522,9522,Fr,Labret en coquillage.,TECCIZTENTETL
9523,9523,Fr,Labret en coquillage.,TECCIZTENTETL
9524,9524,Fr,Labret filiforme en coquillage.,TECCIZTENZACATL
9525,9525,Fr,Labret filiforme en coquillage.,TECCIZTENZACATL
9526,9526,Fr,Mollusque du genre strombe.,TECCIZTLI
9527,9527,Fr,Mollusque du genre strombe.,TECCIZTLI
9528,9528,Fr,"L'Ecureuil, l'un des dieux du pulque et de l'ivresse.",TECHALOTL
9529,9529,Fr,"Fleur d'écureuil', guirlandes en fourrure d'écureuil.",TECHALOXOCHITL
9530,9530,Fr,"Fleur d'écureuil', guirlandes en fourrure d'écureuil.",TECHALOXOCHITL
9531,9531,Fr,,techichic
9532,9532,Fr,Cocon de papillon,TECILLI
9533,9533,Fr,,tecīmatl
9534,9534,Fr,Espèce de grosse mouche.,TECMILOTL
9535,9535,Fr,,tecolōnōchnohpalli
9536,9536,Fr,Pou blanc du corps.,TECOLOTL
9537,9537,Fr,"Coupe de terre ou calebasse destinée à contenir un liquide, en particulier du cacao.",TECOMATL
9538,9538,Fr,"Coupe de terre ou calebasse destinée à contenir un liquide, en particulier du cacao.",TECOMATL
9539,9539,Fr,,tecomatlapāna
9540,9540,Fr,,tecomaxōchitl
9541,9541,Fr,qui a des tasses brodées.,TECOMAYOH
9542,9542,Fr,qui a des tasses brodées.,TECOMAYOH
9543,9543,Fr,,tecopalcuahuitl
9544,9544,Fr,"Celui qui pleure en jetant des cris, qui brame, gémit, hurle, rugit.",TECOYOHUANI
9545,9545,Fr,"*~ v.i., aller en criant, en jetant des cris.",TECOYOUHTINEMI
9546,9546,Fr,"Crête, faisceau de silex qui surmonte la tête.",TECPACUACHICHIQUILLI
9547,9547,Fr,"Crête, faisceau de silex qui surmonte la tête.",TECPACUACHICHIQUILLI
9548,9548,Fr,,tēcpaholotl
9549,9549,Fr,,tēcpahtli
9550,9550,Fr,Blouse qui porte un motif de couteaux de silex.,TECPAHUIPILLI
9551,9551,Fr,Blouse qui porte un motif de couteaux de silex.,TECPAHUIPILLI
9552,9552,Fr,"aller en file indienne'. in iuh têcpântihuih , comment ils se suivent. Ils s'agit des jours ou des signes du calendrier.",TECPANTIUH
9553,9553,Fr,"Silex', 18ème signe du calendrier rituel.",TECPATL
9554,9554,Fr,Silex. Servait de couteau pour le sacrifice rituel.,TECPATL
9555,9555,Fr,Motif du couteau sacrificiel.,TECPATL
9556,9556,Fr,Motif du couteau sacrificiel.,TECPATL
9557,9557,Fr,Puce.,TECPIN
9558,9558,Fr,Petite mante qui servait de terme d’échange.,TECUACHTLI
9559,9559,Fr,,tēcuāmmāitl
9560,9560,Fr,,tēcuāncamotl
9561,9561,Fr,,tēcuāni īnacaz
9562,9562,Fr,,tēcuāni ītēntzon
9563,9563,Fr,,tecuāni tzītzicāztli
9564,9564,Fr,,tēcuāntzontecomatl
9565,9565,Fr,,tecuauhquilitl
9566,9566,Fr,"hueyi têcuilhuitl, la 'grande fête des seigneurs', nom du 8ème de l'année.",TECUILHUITL
9567,9567,Fr,"Petite Fête des Seigneurs', 7ème mois de l'année.",TECUILHUITONTLI
9568,9568,Fr,"orné de coupes, de calebasses.",TEHTECOMAYOH
9569,9569,Fr,"orné de coupes, de calebasses.",TEHTECOMAYOH
9570,9570,Fr,orné de disques de pierre.,TEHTEMALACAYOH
9571,9571,Fr,orné de disques de pierre.,TEHTEMALACAYOH
9572,9572,Fr,Orné aux angles de motifs de pierres.,TEHTENACAZYOH
9573,9573,Fr,Orné aux angles de motifs de pierres.,TEHTENACAZYOH
9574,9574,Fr,Cf. tehtenacazyoh.,TEHTENACAZZOH
9575,9575,Fr,Cf. tehtenacazyoh.,TEHTENACAZZOH
9576,9576,Fr,"întehteôcuitlanacoch , leurs boucles d'oreille en or.",TEHTEOCUITLANACOCHTLI
9577,9577,Fr,"întehteôcuitlanacoch , leurs boucles d'oreille en or.",TEHTEOCUITLANACOCHTLI
9578,9578,Fr,,tehtzonquilitl
9579,9579,Fr,espèce de bouclier porté par Huitzilopochtli et les Centzonhuitznâhuah.,TEHUEHUELLI
9580,9580,Fr,espèce de bouclier porté par Huitzilopochtli et les Centzonhuitznâhuah.,TEHUEHUELLI
9581,9581,Fr,Boucle d'oreille en cristal,TEHUILONACOCHTLI
9582,9582,Fr,Boucle d'oreille en cristal,TEHUILONACOCHTLI
9583,9583,Fr,avoir une maladie vénérienne.,TEHUITZNANAHUATI
9584,9584,Fr,"ou TEIUC, la Soeur cadette, la seconde des quatre tlazôltêteoh.",TEICUIH
9585,9585,Fr,,teiyauhtli
9586,9586,Fr,consiste à prendre et à soulever de petits enfants par le cou pour les faire grandir.,TEIZCALANALIZTLI
9587,9587,Fr,,teizquixōchitl
9588,9588,Fr,"Le jeune homme', épithète du dieu Tezcatlipoca et titre du souverain qui est son représentant sur terre.",TELPOCHTLI
9589,9589,Fr,"ou honorifique TEMAZCALTECIHTZIN , la Grand-mère du Bain de Vapeur. Titre porté par Teteoh Innân et par Yohualtîcitl.",TEMAZCALTECIH
9590,9590,Fr,,tememetlatl
9591,9591,Fr,,temetl
9592,9592,Fr,"pierre servant à broyer le maïs', serait aussi une variante du seizième signe du calendrier rituel 'Vautour', côzcacuâuhtli.",TEMETLATL
9593,9593,Fr,qui a un bord enroulé.,TEMMIMILIUHQUI
9594,9594,Fr,qui a un bord enroulé.,TEMMIMILIUHQUI
9595,9595,Fr,qui a des bords bouffants.,TEMMOLONQUI
9596,9596,Fr,qui a des bords bouffants.,TEMMOLONQUI
9597,9597,Fr,Scarabée noir.,TEMOLIN
9598,9598,Fr,"Mentonnière, petite pierre ou têntetl que les Indiens mettaient un peu au dessous de la lèvre inférieure.",TEMPILOLLI
9599,9599,Fr,"Mentonnière, petite pierre ou têntetl que les Indiens mettaient un peu au dessous de la lèvre inférieure.",TEMPILOLLI
9600,9600,Fr,,tēmpixquiztli
9601,9601,Fr,qui a une bordure avec des franges.,TEMPOZONQUI
9602,9602,Fr,qui a une bordure avec des franges.,TEMPOZONQUI
9603,9603,Fr,Qui a des franges.,TENCHAPANQUI
9604,9604,Fr,"*~ v.inanimé,s'effiler, franger, en parlant du bord d'un vêtement.",TENCHAYAHUA
9605,9605,Fr,au bord (inférieur) orné d'une frange.,TENCHAYAHUAC
9606,9606,Fr,"Effilé, effiloché sur le bord. Au bord (inférieur) orné d'une frange.",TENCHAYAHUAC
9607,9607,Fr,au bord (inférieur) orné d'une frange.,TENCHAYAHUAC
9608,9608,Fr,peindre les lèvres et les joues en rouge.,TENCHICHILOA
9609,9609,Fr,peindre les lèvres et les joues en rouge.,TENCHICHILOA
9610,9610,Fr,qui a les lèvres (et les joues) peintes en rouge.,TENCHICHILTIC
9611,9611,Fr,qui a les lèvres (et les joues) peintes en rouge.,TENCHICHILTIC
9612,9612,Fr,qui est bordé d'anneaux rouges.,TENCHILNAHUACAYOH
9613,9613,Fr,qui est bordé d'anneaux rouges.,TENCHILNAHUACAYOH
9614,9614,Fr,"Plaie, abcès sur les lèvres.",TENCHIPELIHUIZTLI
9615,9615,Fr,"*~ v.t. tla-., finir les bords (d’un vêtement).",TENCUATONOA
9616,9616,Fr,,tenextlacotl
9617,9617,Fr,Tissu qui présente maillage distendu.,TENHUEHUEHCA
9618,9618,Fr,"Bordure ocelée, décorée d'yeux.",TENIXTLI
9619,9619,Fr,"Bordure ocelée, décorée d'yeux.",TENIXTLI
9620,9620,Fr,bordé d'yeux.,TENIXYOH
9621,9621,Fr,Bordé d’yeux.,TENIXYOH
9622,9622,Fr,bordé d'yeux.,TENIXYOH
9623,9623,Fr,qui a les lèvres divisées en deux parties.,TENMAXALTIC
9624,9624,Fr,qui a les lèvres divisées en deux parties.,TENMAXALTIC
9625,9625,Fr,,tenohpalli
9626,9626,Fr,dont le bord est garni de duvet.,TENPOZONQUI
9627,9627,Fr,dont le bord est garni de duvet.,TENPOZONQUI
9628,9628,Fr,"Mentonnière, ornement en pierre précieuse et le plus souvent en obsidienne, que les chefs indiens portaient au-dessous de la lèvre inférieure, fendue à cet effet.",TENTETL
9629,9629,Fr,"Mentonnière, ornement en pierre précieuse et le plus souvent en obsidienne, que les chefs indiens portaient au-dessous de la lèvre inférieure, fendue à cet effet.",TENTETL
9630,9630,Fr,bordé de bleu (clair).,TENTEXOHYOH
9631,9631,Fr,bordé de bleu (clair).,TENTEXOHYOH
9632,9632,Fr,"*~ v.t. tla-., mettre des franges à un vêtement.",TENTIA
9633,9633,Fr,aux bords rouges.,TENTLAPALLOH
9634,9634,Fr,aux bords rouges.,TENTLAPALLOH
9635,9635,Fr,qui a les lèvres et les joues peintes (en rouge).,TENTLAPALTIC
9636,9636,Fr,qui a les lèvres et les joues peintes (en rouge).,TENTLAPALTIC
9637,9637,Fr,avec un bord rouge.,TENTLAPALTICA
9638,9638,Fr,avec un bord rouge.,TENTLAPALTICA
9639,9639,Fr,"pendentifs ornant le bord d'un objet, d'un bouclier en particulier.",TENTLAPILOLLI
9640,9640,Fr,"pendentifs ornant le bord d'un objet, d'un bouclier en particulier.",TENTLAPILOLLI
9641,9641,Fr,Barbe.,TENTZONTLI
9642,9642,Fr,Barbe.,TENTZONTLI
9643,9643,Fr,,tēntzonxōchitl
9644,9644,Fr,,tenxoxolin
9645,9645,Fr,,teōcacahuatl
9646,9646,Fr,,teōcalzacatl
9647,9647,Fr,Lèpre pestilentielle.,TEOCOCOLIZPALANALIZTLI
9648,9648,Fr,Lèpre.,TEOCOCOLIZTLI
9649,9649,Fr,,teōcomitl
9650,9650,Fr,,teōcopalli
9651,9651,Fr,Pin des Aztèques. Pinus teocote.,TEOCOTL
9652,9652,Fr,,teocōtl
9653,9653,Fr,Autre nom du chêne AHUATL ou AHUACUAHUITL,TEOCUAHUITL
9654,9654,Fr,action de recueillir et de transporter le bois sacré qui était brulé chaque jour dans les temples,TEOCUAUHQUETZALIZTLI
